session_id,user_id,track_id,session_intent,intent_encoded,mood_pre,mood_post,delta_mood,efficacy_rating,efficacy_label,tempo_bpm,energy,valence,acousticness,instrumentalness,speechiness,loudness_db,user_mean_mood,mood_pre_centered
sess_03360,user_0217,track_0184,sleep_induction,0,23.2,17.4,-5.73,5,-1,117.9,0.765,0.512,0.255,0.146,0.166,-18.5,23.614285714285717,-0.41428571428571814
sess_03361,user_0031,track_0193,anxiety_relief,1,26.4,31.8,5.33,6,1,148.8,0.29,0.171,0.324,0.757,0.133,-29.0,37.38461538461539,-10.984615384615388
sess_03362,user_0227,track_1701,grief_processing,2,18.1,20.8,2.69,5,0,90.2,0.832,0.884,0.271,0.103,0.131,-18.1,14.24,3.860000000000001
sess_03363,user_0135,track_0207,deep_focus,3,49.9,52.3,2.46,3,-1,68.4,0.064,0.306,0.489,0.214,0.065,-7.7,31.78888888888889,18.111111111111107
sess_03364,user_0132,track_1000,mood_uplift,4,29.4,37.5,8.11,7,1,103.2,0.873,0.669,0.057,0.218,0.322,-24.3,39.91851851851852,-10.518518518518519
sess_03365,user_0174,track_1968,sleep_induction,0,30.2,25.3,-4.92,3,-1,92.1,0.907,0.758,0.202,0.179,0.158,0.0,39.78666666666666,-9.586666666666662
sess_03366,user_0333,track_3771,anxiety_relief,1,5.0,11.2,6.2,6,1,64.7,0.264,0.601,0.441,0.006,0.142,-13.4,10.329411764705881,-5.329411764705881
sess_03367,user_0311,track_4962,grief_processing,2,57.9,56.1,-1.74,6,0,112.6,0.545,0.491,0.132,0.056,0.11,-9.1,47.34444444444445,10.55555555555555
sess_03368,user_0240,track_2382,deep_focus,3,5.0,0.0,-7.57,4,-1,59.0,0.541,0.33,0.519,0.133,0.205,-15.5,9.405555555555557,-4.405555555555557
sess_03369,user_0361,track_0286,mood_uplift,4,73.2,81.1,7.83,7,1,112.9,0.748,0.76,0.33,0.807,0.166,-13.0,72.84117647058824,0.3588235294117652
sess_03370,user_0342,track_2759,sleep_induction,0,31.3,32.3,0.97,5,0,131.2,0.085,0.691,0.257,0.289,0.02,-12.1,35.09166666666667,-3.791666666666668
sess_03371,user_0461,track_2968,anxiety_relief,1,42.3,42.6,0.36,7,1,165.9,0.762,0.283,0.569,0.226,0.02,-14.3,42.00769230769231,0.2923076923076877
sess_03372,user_0387,track_3100,grief_processing,2,19.0,22.6,3.59,5,0,74.5,0.569,0.471,0.31,0.003,0.236,-16.7,29.62,-10.620000000000001
sess_03373,user_0208,track_1932,deep_focus,3,35.2,35.8,0.62,4,0,79.1,0.297,0.523,0.628,0.043,0.037,-18.4,32.30555555555556,2.8944444444444457
sess_03374,user_0433,track_1273,mood_uplift,4,6.7,4.0,-2.71,6,0,116.2,0.721,0.257,0.393,0.469,0.205,-16.1,12.056521739130435,-5.356521739130435
sess_03375,user_0219,track_3016,sleep_induction,0,21.8,21.9,0.06,4,0,86.1,0.62,0.603,0.454,0.12,0.026,-6.2,33.14375,-11.343749999999996
sess_03376,user_0043,track_4730,anxiety_relief,1,37.0,37.6,0.64,4,0,100.3,0.926,0.46,0.406,0.059,0.03,-18.5,43.96818181818182,-6.968181818181819
sess_03377,user_0409,track_1680,grief_processing,2,13.3,12.5,-0.84,3,-1,60.0,0.628,0.431,0.197,0.027,0.271,-12.0,17.552941176470586,-4.252941176470586
sess_03378,user_0330,track_3373,deep_focus,3,11.4,10.4,-1.09,6,0,87.5,0.599,0.182,0.397,0.213,0.357,-19.8,14.945454545454545,-3.545454545454545
sess_03379,user_0354,track_1942,mood_uplift,4,5.0,0.0,-8.94,3,-1,68.2,0.107,0.288,0.234,0.494,0.02,-2.6,13.765217391304349,-8.765217391304349
sess_03380,user_0226,track_2624,sleep_induction,0,62.6,69.8,7.21,7,1,88.4,0.558,0.564,0.1,0.043,0.275,-23.9,51.62352941176471,10.976470588235294
sess_03381,user_0131,track_3729,anxiety_relief,1,5.0,6.0,0.97,6,0,112.4,0.785,0.963,0.552,0.308,0.02,-11.2,13.668421052631578,-8.668421052631578
sess_03382,user_0239,track_4085,grief_processing,2,31.6,39.6,8.0,8,1,104.4,0.393,0.657,0.439,0.259,0.078,-7.0,30.645454545454548,0.9545454545454533
sess_03383,user_0106,track_1732,deep_focus,3,22.7,20.0,-2.71,5,0,98.6,0.076,0.636,0.345,0.375,0.069,-19.5,14.95263157894737,7.747368421052629
sess_03384,user_0399,track_2850,mood_uplift,4,27.9,28.6,0.67,6,0,100.3,0.521,0.745,0.08,0.695,0.142,-23.1,25.570588235294117,2.329411764705881
sess_03385,user_0373,track_0100,sleep_induction,0,35.8,30.5,-5.27,4,-1,93.7,0.904,0.842,0.27,0.508,0.091,-14.7,12.936363636363637,22.86363636363636
sess_03386,user_0372,track_1481,anxiety_relief,1,40.6,42.8,2.25,6,0,121.9,0.662,0.378,0.682,0.446,0.162,-34.5,41.4,-0.7999999999999972
sess_03387,user_0446,track_4958,grief_processing,2,33.8,35.7,1.88,6,0,123.3,0.741,0.977,0.563,0.02,0.065,-20.7,26.95,6.849999999999998
sess_03388,user_0029,track_4181,deep_focus,3,11.9,12.1,0.26,5,0,107.4,0.634,0.282,0.526,0.046,0.375,-21.3,12.038888888888888,-0.1388888888888875
sess_03389,user_0072,track_2864,mood_uplift,4,30.1,33.2,3.17,6,0,72.4,0.095,0.819,0.018,0.342,0.026,-15.9,22.49411764705882,7.60588235294118
sess_03390,user_0393,track_2572,sleep_induction,0,53.3,51.3,-2.03,3,-1,149.2,0.474,0.118,0.591,0.132,0.227,-23.8,46.89375,6.40625
sess_03391,user_0433,track_2344,anxiety_relief,1,12.8,10.3,-2.52,6,0,129.4,0.506,0.388,0.492,0.163,0.728,-22.1,12.056521739130435,0.7434782608695656
sess_03392,user_0076,track_1066,grief_processing,2,14.3,20.6,6.35,6,1,72.8,0.538,0.696,0.449,0.389,0.411,-4.6,34.74166666666667,-20.441666666666666
sess_03393,user_0324,track_1862,deep_focus,3,21.7,26.8,5.09,6,1,147.4,0.432,0.431,0.745,0.27,0.186,-7.5,33.2375,-11.537499999999998
sess_03394,user_0369,track_1700,mood_uplift,4,14.0,14.9,0.88,4,0,71.2,0.229,0.633,0.513,0.308,0.122,-12.2,20.36111111111111,-6.361111111111111
sess_03395,user_0238,track_3871,sleep_induction,0,5.0,14.1,9.05,8,1,74.2,0.645,0.489,0.178,0.024,0.02,-18.9,12.52142857142857,-7.5214285714285705
sess_03396,user_0043,track_3071,anxiety_relief,1,57.7,62.8,5.1,5,1,111.2,0.534,0.761,0.418,0.03,0.02,-14.2,43.96818181818182,13.731818181818184
sess_03397,user_0387,track_1604,grief_processing,2,41.1,42.6,1.55,5,0,95.6,0.11,0.233,0.324,0.117,0.155,-9.3,29.62,11.48
sess_03398,user_0478,track_1757,deep_focus,3,72.0,78.7,6.71,4,1,173.0,0.833,0.099,0.135,0.422,0.081,-9.2,66.0,6.0
sess_03399,user_0135,track_3384,mood_uplift,4,38.3,35.7,-2.54,5,0,102.8,0.477,0.591,0.541,0.244,0.343,-12.7,31.78888888888889,6.511111111111106
sess_03400,user_0109,track_4267,sleep_induction,0,6.1,4.1,-1.97,4,0,115.3,0.918,0.445,0.248,0.406,0.049,-17.4,10.63125,-4.53125
sess_03401,user_0248,track_3237,anxiety_relief,1,36.4,37.8,1.42,3,-1,127.2,0.898,0.453,0.24,0.172,0.41,-21.4,33.208333333333336,3.191666666666663
sess_03402,user_0429,track_4031,grief_processing,2,30.7,37.7,6.94,5,1,91.2,0.753,0.385,0.809,0.279,0.027,-20.2,41.778260869565216,-11.078260869565216
sess_03403,user_0346,track_4066,deep_focus,3,41.2,43.6,2.41,6,0,80.3,0.613,0.29,0.269,0.108,0.02,-10.7,26.113333333333333,15.08666666666667
sess_03404,user_0157,track_1494,mood_uplift,4,95.0,90.4,-4.56,2,-1,94.4,0.195,0.588,0.469,0.031,0.045,-7.7,83.22941176470589,11.770588235294113
sess_03405,user_0103,track_4531,sleep_induction,0,24.7,25.1,0.45,6,0,113.7,0.644,0.299,0.09,0.026,0.02,-27.8,32.22105263157895,-7.52105263157895
sess_03406,user_0067,track_2807,anxiety_relief,1,35.5,38.4,2.88,7,1,47.5,0.645,0.898,0.718,0.406,0.271,-19.7,40.121428571428574,-4.621428571428574
sess_03407,user_0442,track_0406,grief_processing,2,28.5,34.5,5.95,8,1,101.5,0.393,0.64,0.541,0.385,0.241,-19.3,33.54,-5.039999999999999
sess_03408,user_0132,track_2704,deep_focus,3,31.4,30.3,-1.17,6,0,111.3,0.498,0.408,0.256,0.15,0.038,-18.0,39.91851851851852,-8.518518518518519
sess_03409,user_0348,track_0540,mood_uplift,4,43.3,45.3,2.07,5,0,54.4,0.584,0.631,0.616,0.565,0.172,-10.0,39.266666666666666,4.033333333333331
sess_03410,user_0302,track_0307,sleep_induction,0,63.2,62.2,-1.02,4,0,144.0,0.361,0.64,0.614,0.449,0.19,-8.1,47.65,15.550000000000004
sess_03411,user_0449,track_3614,anxiety_relief,1,39.6,47.0,7.41,7,1,49.4,0.314,0.474,0.458,0.425,0.024,-17.7,42.84375,-3.2437499999999986
sess_03412,user_0205,track_1078,grief_processing,2,19.4,18.1,-1.3,2,-1,87.4,0.691,0.899,0.314,0.08,0.3,-7.9,18.88888888888889,0.5111111111111093
sess_03413,user_0329,track_0667,deep_focus,3,32.1,37.3,5.2,4,1,119.5,0.135,0.454,0.32,0.683,0.325,-18.7,34.695238095238096,-2.595238095238095
sess_03414,user_0474,track_1721,mood_uplift,4,26.0,23.0,-2.96,4,0,63.1,0.378,0.273,0.497,0.015,0.329,-7.2,39.57647058823529,-13.576470588235289
sess_03415,user_0303,track_1730,sleep_induction,0,27.2,27.2,-0.0,6,0,102.3,0.466,0.592,0.416,0.278,0.189,-6.5,43.78823529411765,-16.58823529411765
sess_03416,user_0329,track_1517,anxiety_relief,1,17.2,20.4,3.18,6,0,144.4,0.287,0.205,0.343,0.082,0.281,-6.7,34.695238095238096,-17.495238095238097
sess_03417,user_0032,track_3155,grief_processing,2,26.3,27.4,1.1,4,0,81.7,0.257,0.511,0.381,0.739,0.02,-6.8,14.153333333333334,12.146666666666667
sess_03418,user_0206,track_3592,deep_focus,3,10.0,7.8,-2.21,7,1,159.0,0.421,0.526,0.42,0.142,0.195,-23.7,17.752173913043478,-7.752173913043478
sess_03419,user_0468,track_0515,mood_uplift,4,61.5,60.2,-1.33,4,0,115.3,0.652,0.275,0.086,0.473,0.33,-6.7,39.518181818181816,21.981818181818184
sess_03420,user_0096,track_0358,sleep_induction,0,14.4,11.9,-2.49,2,-1,79.1,0.519,0.633,0.308,0.334,0.216,-14.6,18.570833333333333,-4.1708333333333325
sess_03421,user_0398,track_3543,anxiety_relief,1,5.0,8.5,3.5,6,0,117.1,0.55,0.384,0.4,0.141,0.198,-19.1,10.953333333333335,-5.953333333333335
sess_03422,user_0167,track_3526,grief_processing,2,51.8,54.9,3.14,5,0,116.5,0.242,0.725,0.661,0.245,0.043,-13.4,42.626315789473686,9.17368421052631
sess_03423,user_0295,track_3239,deep_focus,3,39.2,45.3,6.02,6,1,70.5,0.331,0.467,0.046,0.214,0.169,-20.0,16.27777777777778,22.922222222222224
sess_03424,user_0478,track_0562,mood_uplift,4,70.2,75.2,4.94,5,0,106.5,0.758,0.52,0.536,0.385,0.293,-20.1,66.0,4.200000000000003
sess_03425,user_0038,track_0652,sleep_induction,0,30.5,16.7,-13.81,2,-1,155.0,0.848,0.684,0.371,0.538,0.02,-10.0,47.71333333333334,-17.21333333333334
sess_03426,user_0030,track_3005,anxiety_relief,1,64.5,63.4,-1.08,5,0,91.1,0.284,0.258,0.493,0.147,0.046,-17.6,52.120000000000005,12.379999999999995
sess_03427,user_0476,track_3564,grief_processing,2,38.9,39.5,0.54,7,1,146.4,0.383,0.165,0.233,0.591,0.02,-7.5,19.53125,19.36875
sess_03428,user_0225,track_2843,deep_focus,3,6.9,11.5,4.61,7,1,127.0,0.682,0.126,0.35,0.445,0.23,-16.4,9.20952380952381,-2.30952380952381
sess_03429,user_0253,track_0010,mood_uplift,4,23.4,28.3,4.86,7,1,131.4,0.763,0.804,0.157,0.521,0.02,-15.6,12.913636363636364,10.486363636363635
sess_03430,user_0405,track_1758,sleep_induction,0,29.8,40.4,10.61,6,1,74.1,0.272,0.186,0.642,0.38,0.094,-16.9,31.169999999999998,-1.3699999999999974
sess_03431,user_0114,track_3458,anxiety_relief,1,28.0,35.2,7.19,6,1,98.2,0.522,0.023,0.422,0.42,0.024,-12.4,35.481818181818184,-7.481818181818184
sess_03432,user_0155,track_0550,grief_processing,2,5.0,8.3,3.31,5,0,116.6,0.333,0.593,0.374,0.127,0.181,-18.8,11.264285714285714,-6.264285714285714
sess_03433,user_0355,track_3866,deep_focus,3,32.4,35.9,3.5,5,0,117.5,0.394,0.255,0.787,0.129,0.068,-12.4,44.71176470588235,-12.311764705882354
sess_03434,user_0291,track_1008,mood_uplift,4,12.5,9.4,-3.05,3,-1,127.7,0.911,0.772,0.479,0.565,0.158,-7.7,15.463636363636363,-2.963636363636363
sess_03435,user_0399,track_1391,sleep_induction,0,33.4,25.5,-7.93,2,-1,149.3,0.817,0.711,0.11,0.531,0.134,-13.3,25.570588235294117,7.829411764705881
sess_03436,user_0338,track_3769,anxiety_relief,1,32.5,37.9,5.44,4,1,127.5,0.676,0.702,0.322,0.252,0.047,-13.7,36.16875,-3.668750000000003
sess_03437,user_0380,track_4098,grief_processing,2,49.4,54.7,5.34,7,1,118.1,0.162,0.294,0.298,0.107,0.031,-18.2,44.042857142857144,5.357142857142854
sess_03438,user_0346,track_1181,deep_focus,3,37.6,43.8,6.21,5,1,130.6,0.604,0.663,0.115,0.302,0.06,-4.9,26.113333333333333,11.486666666666668
sess_03439,user_0069,track_3810,mood_uplift,4,25.0,25.5,0.45,5,0,113.0,0.604,0.564,0.261,0.426,0.082,-12.7,19.564,5.436
sess_03440,user_0053,track_2584,sleep_induction,0,15.3,15.8,0.51,6,0,118.8,0.81,0.423,0.206,0.373,0.083,-11.8,17.78666666666667,-2.486666666666668
sess_03441,user_0296,track_4680,anxiety_relief,1,38.4,43.0,4.59,6,0,153.4,0.384,0.143,0.442,0.681,0.181,-25.6,25.853846153846153,12.546153846153846
sess_03442,user_0194,track_1784,grief_processing,2,24.9,30.2,5.29,6,1,125.6,0.57,0.363,0.489,0.688,0.02,-3.6,24.486363636363638,0.41363636363636047
sess_03443,user_0060,track_1264,deep_focus,3,19.7,20.1,0.43,5,0,103.5,0.322,0.806,0.716,0.376,0.232,-8.5,15.26,4.4399999999999995
sess_03444,user_0090,track_0888,mood_uplift,4,55.8,51.2,-4.55,5,0,40.0,0.269,0.609,0.663,0.049,0.02,-14.8,67.70588235294117,-11.905882352941177
sess_03445,user_0036,track_1905,sleep_induction,0,36.8,45.5,8.76,6,1,70.2,0.281,0.546,0.538,0.043,0.02,-12.9,36.603571428571435,0.1964285714285623
sess_03446,user_0174,track_3316,anxiety_relief,1,35.5,35.6,0.09,4,0,100.1,0.241,0.962,0.491,0.274,0.298,-17.0,39.78666666666666,-4.286666666666662
sess_03447,user_0004,track_4702,grief_processing,2,7.9,12.0,4.12,7,1,50.6,0.561,0.706,0.83,0.271,0.27,-16.8,32.92173913043479,-25.02173913043479
sess_03448,user_0255,track_4261,deep_focus,3,9.6,17.1,7.46,7,1,138.6,0.311,0.689,0.105,0.733,0.192,-10.1,25.172727272727272,-15.572727272727272
sess_03449,user_0283,track_0023,mood_uplift,4,10.3,7.8,-2.46,5,0,100.4,0.162,0.196,0.07,0.052,0.116,-17.6,10.74736842105263,-0.4473684210526301
sess_03450,user_0080,track_3091,sleep_induction,0,42.3,46.4,4.01,5,0,85.0,0.603,0.836,0.139,0.031,0.145,-14.3,28.768181818181816,13.531818181818181
sess_03451,user_0229,track_4444,anxiety_relief,1,79.4,84.2,4.88,7,1,108.0,0.745,0.449,0.179,0.012,0.02,-14.0,66.22307692307692,13.176923076923089
sess_03452,user_0190,track_4854,grief_processing,2,36.3,44.7,8.47,5,1,98.0,0.642,0.393,0.451,0.072,0.09,-7.2,33.614285714285714,2.6857142857142833
sess_03453,user_0391,track_1788,deep_focus,3,53.8,55.1,1.24,6,0,114.0,0.061,0.148,0.323,0.152,0.025,-22.9,42.01428571428572,11.785714285714278
sess_03454,user_0089,track_3167,mood_uplift,4,10.5,5.4,-5.03,4,-1,86.4,0.611,0.062,0.403,0.27,0.02,-16.3,10.025,0.47499999999999964
sess_03455,user_0455,track_0226,sleep_induction,0,7.9,2.7,-5.23,4,-1,180.5,0.542,0.587,0.318,0.003,0.137,-17.5,17.48,-9.58
sess_03456,user_0326,track_2174,anxiety_relief,1,26.4,37.4,11.0,6,1,115.1,0.603,0.486,0.234,0.414,0.167,-22.5,19.6,6.799999999999997
sess_03457,user_0108,track_4596,grief_processing,2,16.8,22.1,5.27,5,1,94.2,0.334,0.291,0.601,0.49,0.227,-17.8,21.86470588235294,-5.064705882352939
sess_03458,user_0234,track_4438,deep_focus,3,35.9,34.6,-1.28,5,0,63.1,0.175,0.139,0.418,0.259,0.173,-13.1,21.013333333333332,14.886666666666667
sess_03459,user_0220,track_3669,mood_uplift,4,51.1,51.8,0.71,5,0,109.1,0.656,0.559,0.063,0.106,0.508,-13.0,48.52105263157895,2.578947368421055
sess_03460,user_0224,track_1408,sleep_induction,0,35.7,37.1,1.46,5,0,104.7,0.612,0.156,0.452,0.121,0.109,-18.7,19.945833333333333,15.75416666666667
sess_03461,user_0209,track_0162,anxiety_relief,1,47.4,47.0,-0.41,4,0,168.9,0.905,0.7,0.164,0.238,0.398,-21.3,33.31666666666667,14.083333333333329
sess_03462,user_0209,track_0985,grief_processing,2,32.4,29.1,-3.27,3,-1,124.0,0.724,0.756,0.286,0.136,0.04,-8.8,33.31666666666667,-0.9166666666666714
sess_03463,user_0141,track_4017,deep_focus,3,17.9,19.5,1.61,6,0,134.0,0.556,0.281,0.44,0.48,0.046,-16.6,15.394736842105264,2.505263157894735
sess_03464,user_0497,track_2794,mood_uplift,4,7.8,16.4,8.55,7,1,138.0,0.663,0.793,0.212,0.137,0.533,-11.2,11.288235294117648,-3.488235294117648
sess_03465,user_0474,track_1237,sleep_induction,0,25.8,17.4,-8.37,2,-1,122.1,0.653,0.847,0.103,0.5,0.325,-7.0,39.57647058823529,-13.776470588235288
sess_03466,user_0450,track_2110,anxiety_relief,1,46.1,53.8,7.67,8,1,116.7,0.459,0.071,0.175,0.003,0.142,-13.2,34.64705882352941,11.452941176470588
sess_03467,user_0343,track_0066,grief_processing,2,45.7,44.3,-1.45,4,0,94.5,0.776,0.292,0.402,0.003,0.028,-6.2,44.93684210526315,0.7631578947368496
sess_03468,user_0167,track_2886,deep_focus,3,41.4,43.9,2.59,5,0,120.3,0.395,0.625,0.303,0.433,0.299,-5.3,42.626315789473686,-1.2263157894736878
sess_03469,user_0473,track_1675,mood_uplift,4,10.4,15.4,5.05,8,1,56.5,0.351,0.763,0.824,0.235,0.121,-24.6,14.733333333333333,-4.333333333333332
sess_03470,user_0150,track_4035,sleep_induction,0,50.4,52.4,1.99,5,0,109.8,0.766,0.583,0.193,0.251,0.1,-14.3,36.699999999999996,13.700000000000003
sess_03471,user_0181,track_0184,anxiety_relief,1,27.1,26.4,-0.75,3,-1,117.9,0.765,0.512,0.255,0.146,0.166,-18.5,12.807692307692308,14.292307692307693
sess_03472,user_0465,track_1721,grief_processing,2,5.0,15.2,10.16,6,1,63.1,0.378,0.273,0.497,0.015,0.329,-7.2,14.263636363636364,-9.263636363636364
sess_03473,user_0210,track_3728,deep_focus,3,33.3,37.0,3.65,5,0,113.5,0.652,0.647,0.352,0.071,0.105,-21.0,36.54375,-3.2437500000000057
sess_03474,user_0450,track_3756,mood_uplift,4,5.0,3.7,-1.26,2,-1,99.0,0.768,0.266,0.129,0.125,0.191,-25.9,34.64705882352941,-29.647058823529413
sess_03475,user_0464,track_3770,sleep_induction,0,28.3,31.7,3.37,5,0,91.8,0.85,0.718,0.662,0.249,0.02,-12.9,29.186363636363637,-0.8863636363636367
sess_03476,user_0378,track_3139,anxiety_relief,1,11.8,16.4,4.58,6,0,164.2,0.392,0.214,0.505,0.181,0.027,-15.1,24.327777777777776,-12.527777777777775
sess_03477,user_0140,track_3765,grief_processing,2,27.4,26.9,-0.51,7,1,140.1,0.543,0.411,0.205,0.119,0.134,-5.9,21.28666666666667,6.11333333333333
sess_03478,user_0196,track_3159,deep_focus,3,5.0,8.4,3.36,5,0,84.1,0.746,0.446,0.04,0.477,0.221,-10.3,18.485714285714288,-13.485714285714288
sess_03479,user_0081,track_1438,mood_uplift,4,26.4,25.9,-0.5,7,1,67.6,0.671,0.484,0.68,0.118,0.198,-11.3,50.325,-23.925000000000004
sess_03480,user_0453,track_2073,sleep_induction,0,5.0,4.8,-0.18,5,0,97.2,0.812,0.468,0.241,0.093,0.02,-9.8,12.626666666666667,-7.626666666666667
sess_03481,user_0463,track_0389,anxiety_relief,1,11.3,17.1,5.79,6,1,62.6,0.376,0.711,0.206,0.123,0.062,-9.1,9.425,1.875
sess_03482,user_0429,track_2186,grief_processing,2,42.4,44.2,1.84,6,0,101.3,0.467,0.531,0.677,0.035,0.129,-8.4,41.778260869565216,0.6217391304347828
sess_03483,user_0402,track_4397,deep_focus,3,92.0,90.0,-2.05,5,0,91.1,0.712,0.24,0.17,0.186,0.096,-21.0,58.12105263157895,33.87894736842105
sess_03484,user_0179,track_0475,mood_uplift,4,44.5,38.5,-5.97,4,-1,94.8,0.276,0.365,0.518,0.445,0.03,-5.8,22.919999999999998,21.580000000000002
sess_03485,user_0393,track_2581,sleep_induction,0,58.2,59.9,1.7,5,0,134.0,0.225,0.808,0.351,0.345,0.657,-17.5,46.89375,11.306250000000006
sess_03486,user_0431,track_0294,anxiety_relief,1,16.4,15.7,-0.71,4,0,97.9,0.334,0.479,0.614,0.775,0.057,-17.4,18.457142857142856,-2.057142857142857
sess_03487,user_0409,track_4904,grief_processing,2,26.0,26.0,0.06,5,0,168.2,0.745,0.422,0.521,0.28,0.156,-19.4,17.552941176470586,8.447058823529414
sess_03488,user_0491,track_3120,deep_focus,3,17.5,16.8,-0.68,5,0,115.0,0.366,0.221,0.081,0.127,0.171,-15.5,22.28333333333333,-4.783333333333331
sess_03489,user_0465,track_0668,mood_uplift,4,9.0,6.1,-2.89,5,0,89.3,0.427,0.462,0.511,0.071,0.132,-22.1,14.263636363636364,-5.263636363636364
sess_03490,user_0381,track_0260,sleep_induction,0,34.3,36.9,2.55,5,0,97.9,0.139,0.675,0.177,0.75,0.299,-21.4,45.5,-11.200000000000003
sess_03491,user_0120,track_3529,anxiety_relief,1,24.6,32.4,7.79,8,1,101.6,0.55,0.689,0.187,0.171,0.044,-5.7,37.0,-12.399999999999999
sess_03492,user_0056,track_1842,grief_processing,2,11.9,17.1,5.14,5,1,131.4,0.454,0.289,0.22,0.11,0.511,-7.3,12.9375,-1.0374999999999996
sess_03493,user_0005,track_1951,deep_focus,3,25.8,29.1,3.26,5,0,112.4,0.742,0.485,0.491,0.028,0.02,-15.3,33.7,-7.900000000000002
sess_03494,user_0489,track_3677,mood_uplift,4,50.7,53.1,2.34,6,0,123.3,0.405,0.606,0.275,0.132,0.046,-4.1,44.107692307692304,6.592307692307699
sess_03495,user_0367,track_1484,sleep_induction,0,23.8,14.7,-9.03,2,-1,128.3,0.706,0.566,0.329,0.525,0.151,-7.8,29.81875,-6.018750000000001
sess_03496,user_0353,track_4546,anxiety_relief,1,51.1,58.7,7.58,6,1,40.0,0.524,0.093,0.087,0.29,0.128,-9.1,47.64666666666667,3.453333333333333
sess_03497,user_0154,track_0292,grief_processing,2,39.7,40.1,0.41,4,0,149.1,0.282,0.465,0.117,0.095,0.264,-17.3,53.728,-14.027999999999999
sess_03498,user_0391,track_0020,deep_focus,3,38.8,37.3,-1.5,5,0,99.5,0.278,0.333,0.4,0.241,0.02,-5.0,42.01428571428572,-3.2142857142857224
sess_03499,user_0460,track_4174,mood_uplift,4,5.0,0.0,-11.33,3,-1,72.9,0.036,0.097,0.325,0.489,0.603,-25.5,11.163636363636364,-6.163636363636364
sess_03500,user_0369,track_4173,sleep_induction,0,18.6,17.9,-0.69,4,0,82.6,0.833,0.113,0.729,0.053,0.145,-17.5,20.36111111111111,-1.7611111111111093
sess_03501,user_0040,track_3489,anxiety_relief,1,47.7,47.9,0.17,6,0,97.9,0.878,0.802,0.448,0.291,0.153,-16.5,56.24583333333334,-8.545833333333334
sess_03502,user_0224,track_0374,grief_processing,2,29.8,34.1,4.31,6,0,121.6,0.312,0.473,0.506,0.024,0.038,-21.4,19.945833333333333,9.854166666666668
sess_03503,user_0128,track_0821,deep_focus,3,64.0,65.5,1.55,5,0,148.1,0.76,0.793,0.355,0.172,0.023,-15.5,57.82777777777778,6.172222222222217
sess_03504,user_0347,track_4119,mood_uplift,4,63.8,61.4,-2.41,6,0,83.0,0.165,0.471,0.384,0.079,0.052,-15.3,65.16315789473684,-1.363157894736844
sess_03505,user_0363,track_1209,sleep_induction,0,39.1,36.2,-2.89,5,0,113.9,0.831,0.345,0.513,0.503,0.02,-18.5,49.22,-10.119999999999997
sess_03506,user_0020,track_0732,anxiety_relief,1,16.7,27.9,11.16,8,1,121.5,0.6,0.64,0.192,0.181,0.157,0.0,19.029999999999998,-2.3299999999999983
sess_03507,user_0269,track_3728,grief_processing,2,5.0,7.1,2.09,6,0,113.5,0.652,0.647,0.352,0.071,0.105,-21.0,12.00625,-7.00625
sess_03508,user_0441,track_3718,deep_focus,3,52.8,53.2,0.35,5,0,118.7,0.686,0.515,0.487,0.005,0.137,-3.6,56.085,-3.2850000000000037
sess_03509,user_0313,track_3301,mood_uplift,4,5.0,6.7,1.73,4,0,166.9,0.691,0.057,0.16,0.063,0.605,-8.5,12.377777777777778,-7.377777777777778
sess_03510,user_0280,track_2783,sleep_induction,0,45.5,38.7,-6.7,5,-1,137.0,0.864,0.563,0.486,0.242,0.02,-15.8,37.66153846153846,7.838461538461537
sess_03511,user_0132,track_4558,anxiety_relief,1,33.8,39.0,5.21,5,1,128.7,0.689,0.838,0.532,0.124,0.137,-13.1,39.91851851851852,-6.1185185185185205
sess_03512,user_0081,track_0885,grief_processing,2,42.2,42.8,0.61,5,0,113.7,0.526,0.67,0.118,0.282,0.195,-18.4,50.325,-8.125
sess_03513,user_0352,track_3928,deep_focus,3,58.1,61.2,3.13,7,1,62.0,0.438,0.597,0.162,0.348,0.296,-13.2,40.84,17.259999999999998
sess_03514,user_0006,track_3947,mood_uplift,4,28.1,29.8,1.68,6,0,45.9,0.53,0.766,0.189,0.042,0.09,-20.8,32.11875,-4.018749999999997
sess_03515,user_0359,track_1537,sleep_induction,0,7.9,11.7,3.79,6,0,54.4,0.84,0.262,0.297,0.017,0.232,-20.1,19.333333333333332,-11.433333333333332
